t, c	M(t), рад	E(t), рад	Theta(t), рад	
756	0.109956	0.310834	0.66307
757	0.110101	0.311223	0.663854
758	0.110247	0.311621	0.664654
759	0.110392	0.311996	0.665409
760	0.110538	0.31238	0.666181
761	0.110683	0.312778	0.666981
762	0.110828	0.313176	0.667781
763	0.110974	0.313551	0.668535
764	0.111119	0.313949	0.669335
765	0.111265	0.314319	0.670078
766	0.11141	0.314708	0.67086
767	0.111556	0.315106	0.671659
768	0.111701	0.315476	0.672401
769	0.111847	0.315874	0.6732
770	0.111992	0.316263	0.673981
771	0.112137	0.316661	0.67478
772	0.112283	0.317031	0.675522
773	0.112428	0.31742	0.676302
774	0.112574	0.317818	0.6771
775	0.112719	0.318193	0.677852
776	0.112865	0.318591	0.67865
777	0.11301	0.318975	0.679419
778	0.113156	0.31935	0.680171
779	0.113301	0.319748	0.680968
780	0.113446	0.320118	0.681709
781	0.113592	0.320507	0.682488
782	0.113737	0.320905	0.683285
783	0.113883	0.321275	0.684025
784	0.114028	0.321664	0.684803
785	0.114174	0.322062	0.6856
786	0.114319	0.322432	0.686339
787	0.114465	0.322821	0.687118
788	0.11461	0.323219	0.687913
789	0.114755	0.323594	0.688663
790	0.114901	0.323992	0.689458
791	0.115046	0.324362	0.690197
792	0.115192	0.324751	0.690975
793	0.115337	0.325149	0.69177
794	0.115483	0.325519	0.692508
795	0.115628	0.325908	0.693285
796	0.115774	0.326306	0.694079
797	0.115919	0.326676	0.694817
798	0.116064	0.327065	0.695594
799	0.11621	0.327463	0.696387
800	0.116355	0.327839	0.697135
801	0.116501	0.328208	0.697873
802	0.116646	0.328598	0.698649
803	0.116792	0.328996	0.699442
804	0.116937	0.329365	0.700178
805	0.117083	0.329755	0.700954
806	0.117228	0.330153	0.701746
807	0.117373	0.330522	0.702483
808	0.117519	0.330912	0.703258
809	0.117664	0.331287	0.704004
810	0.11781	0.331685	0.704796
811	0.117955	0.332055	0.705532
812	0.118101	0.332444	0.706306
813	0.118246	0.332842	0.707097
814	0.118392	0.333212	0.707833
815	0.118537	0.333601	0.708606
816	0.118682	0.333971	0.709341
817	0.118828	0.33436	0.710114
818	0.118973	0.334758	0.710905
819	0.119119	0.335133	0.71165
820	0.119264	0.335503	0.712384
821	0.11941	0.335892	0.713157
822	0.119555	0.33629	0.713947
823	0.1197	0.336651	0.714663
824	0.119846	0.337049	0.715453
825	0.119991	0.337419	0.716186
826	0.120137	0.337808	0.716958
827	0.120282	0.338183	0.717702
828	0.120428	0.338581	0.71849
829	0.120573	0.338951	0.719223
830	0.120719	0.33934	0.719994
831	0.120864	0.33971	0.720727
832	0.121009	0.340099	0.721498
833	0.121155	0.340475	0.722241
834	0.1213	0.340859	0.723
835	0.121446	0.341256	0.723788
836	0.121591	0.341632	0.72453
837	0.121737	0.342001	0.725262
838	0.121882	0.342391	0.726032
839	0.122028	0.342761	0.726763
840	0.122173	0.34315	0.727532
841	0.122318	0.343525	0.728274
842	0.122464	0.343923	0.72906
843	0.122609	0.344307	0.729818
844	0.122755	0.344682	0.730559
845	0.1229	0.345052	0.73129
846	0.123046	0.345441	0.732058
847	0.123191	0.345811	0.732788
848	0.123337	0.3462	0.733556
849	0.123482	0.346575	0.734296
850	0.123627	0.346973	0.735081
851	0.123773	0.347334	0.735793
852	0.123918	0.347732	0.736578
853	0.124064	0.348093	0.73729
854	0.124209	0.348491	0.738074
855	0.124355	0.348861	0.738802
856	0.1245	0.34925	0.739569
857	0.124646	0.349626	0.740308
858	0.124791	0.349995	0.741036
859	0.124936	0.350385	0.741802
860	0.125082	0.350754	0.74253
861	0.125227	0.351144	0.743296
862	0.125373	0.351519	0.744034
863	0.125518	0.351889	0.744761
864	0.125664	0.352278	0.745527
865	0.125809	0.352648	0.746254
866	0.125955	0.353037	0.747019
867	0.1261	0.353407	0.747745
868	0.126245	0.353796	0.74851
869	0.126391	0.354171	0.749247
870	0.126536	0.354541	0.749973
871	0.126682	0.35493	0.750737
872	0.126827	0.3553	0.751463
873	0.126973	0.355689	0.752227
874	0.127118	0.356065	0.752963
875	0.127264	0.356434	0.753688
876	0.127409	0.356824	0.754452
877	0.127554	0.357193	0.755177
878	0.1277	0.357583	0.75594
879	0.127845	0.357952	0.756664
880	0.127991	0.358342	0.757427
881	0.128136	0.358717	0.758162
882	0.128282	0.359087	0.758886
883	0.128427	0.359476	0.759648
884	0.128573	0.359837	0.760355
885	0.128718	0.360235	0.761134
886	0.128863	0.36061	0.761868
887	0.129009	0.360971	0.762574
888	0.129154	0.361341	0.763298
889	0.1293	0.36173	0.764059
890	0.129445	0.362106	0.764792
891	0.129591	0.362489	0.765542
892	0.129736	0.362865	0.766275
893	0.129882	0.363234	0.766998
894	0.130027	0.363624	0.767758
895	0.130172	0.363985	0.768463
896	0.130318	0.36436	0.769195
897	0.130463	0.364758	0.769972
898	0.130609	0.365119	0.770677
899	0.130754	0.365489	0.771398
900	0.1309	0.365878	0.772157
901	0.131045	0.366253	0.772889
902	0.131191	0.366623	0.77361
903	0.131336	0.367012	0.774368
904	0.131481	0.367373	0.775072
905	0.131627	0.367749	0.775803
906	0.131772	0.368132	0.776551
907	0.131918	0.368508	0.777281
908	0.132063	0.368877	0.778001
909	0.132209	0.369267	0.778759
910	0.132354	0.369628	0.779461
911	0.1325	0.370003	0.780191
912	0.132645	0.370373	0.78091
913	0.13279	0.370762	0.781667
914	0.132936	0.371123	0.782369
915	0.133081	0.371498	0.783099
916	0.133227	0.371868	0.783817
917	0.133372	0.372257	0.784573
918	0.133518	0.372627	0.785292
919	0.133663	0.373017	0.786047
920	0.133809	0.373392	0.786776
921	0.133954	0.373753	0.787477
922	0.134099	0.374123	0.788194
923	0.134245	0.374512	0.78895
924	0.13439	0.374873	0.78965
925	0.134536	0.375248	0.790377
926	0.134681	0.375618	0.791094
927	0.134827	0.376007	0.791849
928	0.134972	0.376368	0.792549
929	0.135118	0.376743	0.793275
930	0.135263	0.377113	0.793992
931	0.135408	0.377503	0.794746
932	0.135554	0.377864	0.795445
933	0.135699	0.378239	0.796171
934	0.135845	0.378609	0.796886
935	0.13599	0.378998	0.797639
936	0.136136	0.379359	0.798338
937	0.136281	0.379734	0.799063
938	0.136427	0.380118	0.799806
939	0.136572	0.380465	0.800476
940	0.136717	0.380854	0.801229
941	0.136863	0.381215	0.801926
942	0.137008	0.381591	0.802651
943	0.137154	0.38196	0.803365
944	0.137299	0.38235	0.804116
945	0.137445	0.382711	0.804813
946	0.13759	0.383086	0.805537
947	0.137736	0.383456	0.806251
948	0.137881	0.383817	0.806947
949	0.138026	0.384206	0.807698
950	0.138172	0.384581	0.808421
951	0.138317	0.384942	0.809117
952	0.138463	0.385312	0.80983
953	0.138608	0.385679	0.810536
954	0.138754	0.386049	0.811248
955	0.138899	0.386438	0.811998
956	0.139045	0.386799	0.812693
957	0.13919	0.387174	0.813415
958	0.139335	0.387535	0.81411
959	0.139481	0.387905	0.814821
960	0.139626	0.388294	0.81557
961	0.139772	0.388655	0.816265
962	0.139917	0.389031	0.816986
963	0.140063	0.389392	0.81768
964	0.140208	0.389762	0.81839
965	0.140354	0.390151	0.819138
966	0.140499	0.390498	0.819805
967	0.140644	0.390887	0.820552
968	0.14079	0.391248	0.821245
969	0.140935	0.391623	0.821966
970	0.141081	0.391984	0.822658
971	0.141226	0.392354	0.823368
972	0.141372	0.392744	0.824114
973	0.141517	0.393091	0.82478
974	0.141663	0.39348	0.825526
975	0.141808	0.393841	0.826218
976	0.141953	0.394216	0.826937
977	0.142099	0.394577	0.827629
978	0.142244	0.394947	0.828337
979	0.14239	0.395313	0.829039
980	0.142535	0.395683	0.829747
981	0.142681	0.396044	0.830438
982	0.142826	0.396434	0.831183
983	0.142972	0.396795	0.831873
984	0.143117	0.39717	0.832591
985	0.143262	0.397531	0.833281
986	0.143408	0.397892	0.833972
987	0.143553	0.398267	0.834689
988	0.143699	0.398637	0.835395
989	0.143844	0.398998	0.836085
990	0.14399	0.399388	0.836828
991	0.144135	0.399735	0.837491
992	0.144281	0.400124	0.838234
993	0.144426	0.400485	0.838923
994	0.144571	0.40086	0.839639
995	0.144717	0.401221	0.840328
996	0.144862	0.401582	0.841017
997	0.145008	0.401958	0.841732
998	0.145153	0.402319	0.84242
999	0.145299	0.40268	0.843108
1000	0.145444	0.403055	0.843823
1001	0.14559	0.403416	0.844511
1002	0.145735	0.403786	0.845215
1003	0.14588	0.404152	0.845913
1004	0.146026	0.404513	0.8466
1005	0.146171	0.404883	0.847304
1006	0.146317	0.40525	0.848001
1007	0.146462	0.40562	0.848705
1008	0.146608	0.405981	0.849391
1009	0.146753	0.40637	0.850131
1010	0.146899	0.406717	0.850791
1011	0.147044	0.407078	0.851477
1012	0.147189	0.407467	0.852216
1013	0.147335	0.407814	0.852876
1014	0.14748	0.408175	0.853561
1015	0.147626	0.408565	0.8543
1016	0.147771	0.408926	0.854986
1017	0.147917	0.409273	0.855644
1018	0.148062	0.409662	0.856383
1019	0.148208	0.410023	0.857067
1020	0.148353	0.41037	0.857725
1021	0.148498	0.41076	0.858463
1022	0.148644	0.411121	0.859148
1023	0.148789	0.411468	0.859805
1024	0.148935	0.411857	0.860543
1025	0.14908	0.412218	0.861226
1026	0.149226	0.412565	0.861883
1027	0.149371	0.412954	0.86262
1028	0.149517	0.413315	0.863304
1029	0.149662	0.413662	0.86396
1030	0.149807	0.414024	0.864643
1031	0.149953	0.414413	0.865379
1032	0.150098	0.41476	0.866035
1033	0.150244	0.415121	0.866718
1034	0.150389	0.415487	0.867411
1035	0.150535	0.415857	0.868109
1036	0.15068	0.416218	0.868791
1037	0.150826	0.416585	0.869483
1038	0.150971	0.416946	0.870165
1039	0.151116	0.417307	0.870847
1040	0.151262	0.417682	0.871555
1041	0.151407	0.418043	0.872236
1042	0.151553	0.418404	0.872917
1043	0.151698	0.41878	0.873624
1044	0.151844	0.419141	0.874305
1045	0.151989	0.419502	0.874986
1046	0.152135	0.419849	0.875639
1047	0.15228	0.420238	0.876373
1048	0.152425	0.420599	0.877053
1049	0.152571	0.420946	0.877706
1050	0.152716	0.421307	0.878386
1051	0.152862	0.421674	0.879076
1052	0.153007	0.422035	0.879755
1053	0.153153	0.422396	0.880434
1054	0.153298	0.422771	0.88114
1055	0.153444	0.423132	0.881819
1056	0.153589	0.423494	0.882497
1057	0.153734	0.423841	0.88315
1058	0.15388	0.424202	0.883828
1059	0.154025	0.424591	0.884559
1060	0.154171	0.424938	0.885211
1061	0.154316	0.425299	0.885889
1062	0.154462	0.425666	0.886577
1063	0.154607	0.426027	0.887254
1064	0.154753	0.426388	0.887932
1065	0.154898	0.426763	0.888635
1066	0.155043	0.427124	0.889312
1067	0.155189	0.427485	0.889989
1068	0.155334	0.427832	0.89064
1069	0.15548	0.428193	0.891316
1070	0.155625	0.42856	0.892003
1071	0.155771	0.428921	0.892679
1072	0.155916	0.429282	0.893355
1073	0.156062	0.429629	0.894005
1074	0.156207	0.42999	0.89468
1075	0.156352	0.430357	0.895366
1076	0.156498	0.430718	0.896042
1077	0.156643	0.431079	0.896717
1078	0.156789	0.431454	0.897418
1079	0.156934	0.431815	0.898093
1080	0.15708	0.432176	0.898768
1081	0.157225	0.432523	0.899416
1082	0.157371	0.432884	0.900091
1083	0.157516	0.433251	0.900775
1084	0.157661	0.433612	0.901449
1085	0.157807	0.433973	0.902123
1086	0.157952	0.43432	0.902771
1087	0.158098	0.434681	0.903444
1088	0.158243	0.435048	0.904128
1089	0.158389	0.435409	0.904801
1090	0.158534	0.43577	0.905474
1091	0.15868	0.436117	0.906121
1092	0.158825	0.436478	0.906794
1093	0.15897	0.436845	0.907476
1094	0.159116	0.437206	0.908149
1095	0.159261	0.437567	0.908821
1096	0.159407	0.437914	0.909467
1097	0.159552	0.438275	0.910139
1098	0.159698	0.438641	0.910821
1099	0.159843	0.439003	0.911492
1100	0.159989	0.439364	0.912164
1101	0.160134	0.439711	0.912809
1102	0.160279	0.440063	0.913464
1103	0.160425	0.440438	0.914161
1104	0.16057	0.440799	0.914832
1105	0.160716	0.441138	0.91546
1106	0.160861	0.441499	0.91613
1107	0.161007	0.44186	0.916801
1108	0.161152	0.442207	0.917445
1109	0.161298	0.442568	0.918115
1110	0.161443	0.442935	0.918795
1111	0.161588	0.443296	0.919464
1112	0.161734	0.443657	0.920134
1113	0.161879	0.444004	0.920777
1114	0.162025	0.444365	0.921446
1115	0.16217	0.444732	0.922125
1116	0.162316	0.445093	0.922794
1117	0.162461	0.445431	0.92342
1118	0.162607	0.445792	0.924089
1119	0.162752	0.446153	0.924757
1120	0.162897	0.4465	0.925399
1121	0.163043	0.446861	0.926067
1122	0.163188	0.447228	0.926745
1123	0.163334	0.447589	0.927412
1124	0.163479	0.447927	0.928038
1125	0.163625	0.448288	0.928705
1126	0.16377	0.448649	0.929372
1127	0.163916	0.448997	0.930013
1128	0.164061	0.449363	0.93069
1129	0.164206	0.449724	0.931357
1130	0.164352	0.450085	0.932023
1131	0.164497	0.450424	0.932647
1132	0.164643	0.450785	0.933314
1133	0.164788	0.451132	0.933954
1134	0.164934	0.451493	0.934619
1135	0.165079	0.451859	0.935295
1136	0.165225	0.45222	0.935961
1137	0.16537	0.452559	0.936584
1138	0.165515	0.45292	0.937249
1139	0.165661	0.453281	0.937914
1140	0.165806	0.453619	0.938537
1141	0.165952	0.45398	0.939202
1142	0.166097	0.454327	0.93984
1143	0.166243	0.454689	0.940505
1144	0.166388	0.455055	0.941179
1145	0.166533	0.455388	0.941791
1146	0.166679	0.455755	0.942465
1147	0.166824	0.456116	0.943128
1148	0.16697	0.456477	0.943792
1149	0.167115	0.456815	0.944413
1150	0.167261	0.457176	0.945076
1151	0.167406	0.457523	0.945714
1152	0.167552	0.457876	0.94636
1153	0.167697	0.458223	0.946997
1154	0.167842	0.458584	0.94766
1155	0.167988	0.45895	0.948332
1156	0.168133	0.459283	0.948943
1157	0.168279	0.45965	0.949614
1158	0.168424	0.460011	0.950276
1159	0.16857	0.460349	0.950896
1160	0.168715	0.46071	0.951558
1161	0.168861	0.461071	0.952219
1162	0.169006	0.46141	0.952838
1163	0.169151	0.461757	0.953474
1164	0.169297	0.462118	0.954135
1165	0.169442	0.462484	0.954805
1166	0.169588	0.462817	0.955414
1167	0.169733	0.463184	0.956084
1168	0.169879	0.463545	0.956745
1169	0.170024	0.463883	0.957363
1170	0.17017	0.464244	0.958023
1171	0.170315	0.464583	0.958641
1172	0.17046	0.464944	0.9593
1173	0.170606	0.465305	0.95996
1174	0.170751	0.465643	0.960577
1175	0.170897	0.466004	0.961236
1176	0.171042	0.466351	0.96187
1177	0.171188	0.466704	0.962512
1178	0.171333	0.467051	0.963145
1179	0.171479	0.467403	0.963788
1180	0.171624	0.46775	0.96442
1181	0.171769	0.468103	0.965062
1182	0.171915	0.46845	0.965695
1183	0.17206	0.468811	0.966352
1184	0.172206	0.469177	0.96702
1185	0.172351	0.469516	0.967636
1186	0.172497	0.469877	0.968293
1187	0.172642	0.470215	0.968908
1188	0.172788	0.470576	0.969565
1189	0.172933	0.470915	0.970181
1190	0.173078	0.471276	0.970837
1191	0.173224	0.471614	0.971452
1192	0.173369	0.471975	0.972108
1193	0.173515	0.472314	0.972723
1194	0.17366	0.472675	0.973379
1195	0.173806	0.473013	0.973993
1196	0.173951	0.473374	0.974649
1197	0.174097	0.473735	0.975304
1198	0.174242	0.474074	0.975918
1199	0.174387	0.474435	0.976573
1200	0.174533	0.474773	0.977187
1201	0.174678	0.475134	0.977841
1202	0.174824	0.475472	0.978455
1203	0.174969	0.475834	0.979109
1204	0.175115	0.476172	0.979722
1205	0.17526	0.47651	0.980335
1206	0.175406	0.476871	0.980989
1207	0.175551	0.47721	0.981601
1208	0.175696	0.477571	0.982255
1209	0.175842	0.477909	0.982867
1210	0.175987	0.47827	0.98352
1211	0.176133	0.478609	0.984132
1212	0.176278	0.47897	0.984785
1213	0.176424	0.479308	0.985397
1214	0.176569	0.479669	0.986049
1215	0.176715	0.480008	0.986661
1216	0.17686	0.480369	0.987313
1217	0.177005	0.480707	0.987924
1218	0.177151	0.481045	0.988535
1219	0.177296	0.481406	0.989186
1220	0.177442	0.481745	0.989797
1221	0.177587	0.482106	0.990448
1222	0.177733	0.482444	0.991058
1223	0.177878	0.482805	0.991709
1224	0.178024	0.483144	0.992319
1225	0.178169	0.483482	0.992929
1226	0.178314	0.483843	0.99358
1227	0.17846	0.484181	0.994189
1228	0.178605	0.484543	0.994839
1229	0.178751	0.484881	0.995448
1230	0.178896	0.485214	0.996048
1231	0.179042	0.48558	0.996707
1232	0.179187	0.485913	0.997306
1233	0.179333	0.486252	0.997915
1234	0.179478	0.486604	0.998548
1235	0.179623	0.486951	0.999172
1236	0.179769	0.487304	0.999805
1237	0.179914	0.487651	1.00043
1238	0.18006	0.487989	1.00104
1239	0.180205	0.488341	1.00167
1240	0.180351	0.488688	1.00229
1241	0.180496	0.489041	1.00292
1242	0.180642	0.489379	1.00353
1243	0.180787	0.48974	1.00418
1244	0.180932	0.490079	1.00479
1245	0.181078	0.490417	1.00539
1246	0.181223	0.490778	1.00604
1247	0.181369	0.491116	1.00665
1248	0.181514	0.491449	1.00724
1249	0.18166	0.491816	1.0079
1250	0.181805	0.49214	1.00848
1251	0.181951	0.492487	1.0091
1252	0.182096	0.492825	1.00971
1253	0.182241	0.493178	1.01034
1254	0.182387	0.493525	1.01096
1255	0.182532	0.493877	1.01159
1256	0.182678	0.494216	1.01219
1257	0.182823	0.494577	1.01284
1258	0.182969	0.494915	1.01344
1259	0.183114	0.495253	1.01405
1260	0.18326	0.495586	1.01464
1261	0.183405	0.495953	1.0153
1262	0.18355	0.496277	1.01588
1263	0.183696	0.496624	1.0165
1264	0.183841	0.496977	1.01712
1265	0.183987	0.497315	1.01773
1266	0.184132	0.497662	1.01835
1267	0.184278	0.498014	1.01898
1268	0.184423	0.498353	1.01958
1269	0.184569	0.498691	1.02018
1270	0.184714	0.499024	1.02077
1271	0.184859	0.499391	1.02143
1272	0.185005	0.499724	1.02202
1273	0.18515	0.500062	1.02262
1274	0.185296	0.500414	1.02325
1275	0.185441	0.500753	1.02385
1276	0.185587	0.501091	1.02445
1277	0.185732	0.501452	1.0251
1278	0.185878	0.50179	1.0257
1279	0.186023	0.502129	1.0263
1280	0.186168	0.502462	1.02689
1281	0.186314	0.5028	1.02749
1282	0.186459	0.503152	1.02812
1283	0.186605	0.503491	1.02872
1284	0.18675	0.503852	1.02936
1285	0.186896	0.50419	1.02996
1286	0.187041	0.504529	1.03056
1287	0.187187	0.504862	1.03115
1288	0.187332	0.5052	1.03175
1289	0.187477	0.505538	1.03235
1290	0.187623	0.505891	1.03298
1291	0.187768	0.506229	1.03358
1292	0.187914	0.506567	1.03417
1293	0.188059	0.506928	1.03481
1294	0.188205	0.507267	1.03541
1295	0.18835	0.507591	1.03599
1296	0.188496	0.507938	1.0366
1297	0.188641	0.508291	1.03723
1298	0.188786	0.508629	1.03782
1299	0.188932	0.508967	1.03842
1300	0.189077	0.509306	1.03902
1301	0.189223	0.509639	1.03961
1302	0.189368	0.509977	1.04021
1303	0.189514	0.510329	1.04083
1304	0.189659	0.510668	1.04143
1305	0.189805	0.511006	1.04202
1306	0.18995	0.511339	1.04261
1307	0.190095	0.511677	1.04321
1308	0.190241	0.51203	1.04383
1309	0.190386	0.512368	1.04443
1310	0.190532	0.512706	1.04502
1311	0.190677	0.513045	1.04562
1312	0.190823	0.513378	1.04621
1313	0.190968	0.513744	1.04685
1314	0.191114	0.514068	1.04742
1315	0.191259	0.514407	1.04802
1316	0.191404	0.514745	1.04862
1317	0.19155	0.515078	1.0492
1318	0.191695	0.515416	1.0498
1319	0.191841	0.515769	1.05042
1320	0.191986	0.516107	1.05101
1321	0.192132	0.516446	1.05161
1322	0.192277	0.516784	1.0522
1323	0.192423	0.517117	1.05279
1324	0.192568	0.517455	1.05338
1325	0.192713	0.517808	1.054
1326	0.192859	0.518146	1.0546
1327	0.193004	0.518484	1.05519
1328	0.19315	0.518817	1.05577
1329	0.193295	0.519156	1.05637
1330	0.193441	0.519508	1.05699
1331	0.193586	0.519846	1.05758
1332	0.193732	0.520185	1.05817
1333	0.193877	0.520523	1.05877
1334	0.194022	0.520847	1.05933
1335	0.194168	0.521186	1.05993
1336	0.194313	0.521524	1.06052
1337	0.194459	0.521857	1.0611
1338	0.194604	0.522195	1.0617
1339	0.19475	0.522548	1.06231
1340	0.194895	0.522886	1.0629
1341	0.195041	0.523224	1.0635
1342	0.195186	0.523563	1.06409
1343	0.195331	0.523887	1.06466
1344	0.195477	0.524225	1.06525
1345	0.195622	0.524564	1.06584
1346	0.195768	0.524897	1.06642
1347	0.195913	0.525226	1.067
1348	0.196059	0.525565	1.06759
1349	0.196204	0.525903	1.06818
1350	0.19635	0.526236	1.06876
1351	0.196495	0.526574	1.06935
1352	0.19664	0.526927	1.06996
1353	0.196786	0.527265	1.07055
1354	0.196931	0.527603	1.07114
1355	0.197077	0.527928	1.07171
1356	0.197222	0.528266	1.0723
1357	0.197368	0.528604	1.07289
1358	0.197513	0.528943	1.07348
1359	0.197659	0.529267	1.07404
1360	0.197804	0.529605	1.07463
1361	0.197949	0.529944	1.07522
1362	0.198095	0.530277	1.0758
1363	0.19824	0.530606	1.07637
1364	0.198386	0.530945	1.07696
1365	0.198531	0.531283	1.07755
1366	0.198677	0.531616	1.07813
1367	0.198822	0.531954	1.07872
1368	0.198968	0.532284	1.07929
1369	0.199113	0.532617	1.07987
1370	0.199258	0.532955	1.08046
1371	0.199404	0.533308	1.08107
1372	0.199549	0.533618	1.08161
1373	0.199695	0.533956	1.08219
1374	0.19984	0.534294	1.08278
1375	0.199986	0.534624	1.08335
1376	0.200131	0.534957	1.08393
1377	0.200277	0.535295	1.08451
1378	0.200422	0.535648	1.08513
1379	0.200567	0.535958	1.08566
1380	0.200713	0.536296	1.08625
1381	0.200858	0.536649	1.08686
