t, c	M(t), рад	E(t), рад	Theta(t), рад	
26365	3.83463	3.56486	3.33655
26366	3.83478	3.56495	3.3366
26367	3.83492	3.56505	3.33664
26368	3.83507	3.56514	3.33668
26369	3.83522	3.56523	3.33672
26370	3.83536	3.56532	3.33677
26371	3.83551	3.56541	3.33681
26372	3.83565	3.5655	3.33685
26373	3.8358	3.56559	3.3369
26374	3.83594	3.56568	3.33694
26375	3.83609	3.56577	3.33698
26376	3.83623	3.56586	3.33702
26377	3.83638	3.56596	3.33707
26378	3.83652	3.56605	3.33711
26379	3.83667	3.56614	3.33715
26380	3.83682	3.56623	3.3372
26381	3.83696	3.56632	3.33724
26382	3.83711	3.56641	3.33728
26383	3.83725	3.5665	3.33732
26384	3.8374	3.56659	3.33737
26385	3.83754	3.56668	3.33741
26386	3.83769	3.56677	3.33745
26387	3.83783	3.56687	3.3375
26388	3.83798	3.56696	3.33754
26389	3.83812	3.56705	3.33758
26390	3.83827	3.56714	3.33763
26391	3.83842	3.56723	3.33767
26392	3.83856	3.56732	3.33771
26393	3.83871	3.56741	3.33775
26394	3.83885	3.5675	3.3378
26395	3.839	3.56759	3.33784
26396	3.83914	3.56768	3.33788
26397	3.83929	3.56778	3.33793
26398	3.83943	3.56787	3.33797
26399	3.83958	3.56796	3.33801
26400	3.83972	3.56805	3.33805
26401	3.83987	3.56814	3.3381
26402	3.84002	3.56823	3.33814
26403	3.84016	3.56832	3.33818
26404	3.84031	3.56841	3.33823
26405	3.84045	3.5685	3.33827
26406	3.8406	3.56859	3.33831
26407	3.84074	3.56869	3.33836
26408	3.84089	3.56878	3.3384
26409	3.84103	3.56887	3.33844
26410	3.84118	3.56896	3.33848
26411	3.84132	3.56905	3.33853
26412	3.84147	3.56914	3.33857
26413	3.84162	3.56923	3.33861
26414	3.84176	3.56932	3.33866
26415	3.84191	3.56941	3.3387
26416	3.84205	3.5695	3.33874
26417	3.8422	3.5696	3.33879
26418	3.84234	3.56969	3.33883
26419	3.84249	3.56978	3.33887
26420	3.84263	3.56987	3.33891
26421	3.84278	3.56996	3.33896
26422	3.84292	3.57005	3.339
26423	3.84307	3.57014	3.33904
26424	3.84322	3.57023	3.33909
26425	3.84336	3.57032	3.33913
26426	3.84351	3.57042	3.33917
26427	3.84365	3.57051	3.33921
26428	3.8438	3.5706	3.33926
26429	3.84394	3.57069	3.3393
26430	3.84409	3.57078	3.33934
26431	3.84423	3.57087	3.33939
26432	3.84438	3.57096	3.33943
26433	3.84452	3.57105	3.33947
26434	3.84467	3.57114	3.33952
26435	3.84481	3.57124	3.33956
26436	3.84496	3.57133	3.3396
26437	3.84511	3.57142	3.33964
26438	3.84525	3.57151	3.33969
26439	3.8454	3.5716	3.33973
26440	3.84554	3.57169	3.33977
26441	3.84569	3.57178	3.33982
26442	3.84583	3.57187	3.33986
26443	3.84598	3.57196	3.3399
26444	3.84612	3.57205	3.33995
26445	3.84627	3.57215	3.33999
26446	3.84641	3.57224	3.34003
26447	3.84656	3.57233	3.34007
26448	3.84671	3.57242	3.34012
26449	3.84685	3.57251	3.34016
26450	3.847	3.5726	3.3402
26451	3.84714	3.57269	3.34025
26452	3.84729	3.57278	3.34029
26453	3.84743	3.57287	3.34033
26454	3.84758	3.57297	3.34038
26455	3.84772	3.57306	3.34042
26456	3.84787	3.57315	3.34046
26457	3.84801	3.57324	3.34051
26458	3.84816	3.57333	3.34055
26459	3.84831	3.57342	3.34059
26460	3.84845	3.57351	3.34063
26461	3.8486	3.5736	3.34068
26462	3.84874	3.57369	3.34072
26463	3.84889	3.57379	3.34076
26464	3.84903	3.57388	3.34081
26465	3.84918	3.57397	3.34085
26466	3.84932	3.57406	3.34089
26467	3.84947	3.57415	3.34094
26468	3.84961	3.57424	3.34098
26469	3.84976	3.57433	3.34102
26470	3.84991	3.57442	3.34106
26471	3.85005	3.57451	3.34111
26472	3.8502	3.57461	3.34115
26473	3.85034	3.5747	3.34119
26474	3.85049	3.57479	3.34124
26475	3.85063	3.57488	3.34128
26476	3.85078	3.57497	3.34132
26477	3.85092	3.57506	3.34137
26478	3.85107	3.57515	3.34141
26479	3.85121	3.57524	3.34145
26480	3.85136	3.57533	3.3415
26481	3.85151	3.57543	3.34154
26482	3.85165	3.57552	3.34158
26483	3.8518	3.57561	3.34162
26484	3.85194	3.5757	3.34167
26485	3.85209	3.57579	3.34171
26486	3.85223	3.57588	3.34175
26487	3.85238	3.57597	3.3418
26488	3.85252	3.57606	3.34184
26489	3.85267	3.57615	3.34188
26490	3.85281	3.57625	3.34193
26491	3.85296	3.57634	3.34197
26492	3.85311	3.57643	3.34201
26493	3.85325	3.57652	3.34206
26494	3.8534	3.57661	3.3421
26495	3.85354	3.5767	3.34214
26496	3.85369	3.57679	3.34218
26497	3.85383	3.57688	3.34223
26498	3.85398	3.57698	3.34227
26499	3.85412	3.57707	3.34231
26500	3.85427	3.57716	3.34236
26501	3.85441	3.57725	3.3424
26502	3.85456	3.57734	3.34244
26503	3.85471	3.57743	3.34249
26504	3.85485	3.57752	3.34253
26505	3.855	3.57761	3.34257
26506	3.85514	3.5777	3.34262
26507	3.85529	3.5778	3.34266
26508	3.85543	3.57789	3.3427
26509	3.85558	3.57798	3.34274
26510	3.85572	3.57807	3.34279
26511	3.85587	3.57816	3.34283
26512	3.85601	3.57825	3.34287
26513	3.85616	3.57834	3.34292
26514	3.8563	3.57843	3.34296
26515	3.85645	3.57853	3.343
26516	3.8566	3.57862	3.34305
26517	3.85674	3.57871	3.34309
26518	3.85689	3.5788	3.34313
26519	3.85703	3.57889	3.34318
26520	3.85718	3.57898	3.34322
26521	3.85732	3.57907	3.34326
26522	3.85747	3.57916	3.3433
26523	3.85761	3.57925	3.34335
26524	3.85776	3.57935	3.34339
26525	3.8579	3.57944	3.34343
26526	3.85805	3.57953	3.34348
26527	3.8582	3.57962	3.34352
26528	3.85834	3.57971	3.34356
26529	3.85849	3.5798	3.34361
26530	3.85863	3.57989	3.34365
26531	3.85878	3.57998	3.34369
26532	3.85892	3.58008	3.34374
26533	3.85907	3.58017	3.34378
26534	3.85921	3.58026	3.34382
26535	3.85936	3.58035	3.34387
26536	3.8595	3.58044	3.34391
26537	3.85965	3.58053	3.34395
26538	3.8598	3.58062	3.34399
26539	3.85994	3.58071	3.34404
26540	3.86009	3.58081	3.34408
26541	3.86023	3.5809	3.34412
26542	3.86038	3.58099	3.34417
26543	3.86052	3.58108	3.34421
26544	3.86067	3.58117	3.34425
26545	3.86081	3.58126	3.3443
26546	3.86096	3.58135	3.34434
26547	3.8611	3.58144	3.34438
26548	3.86125	3.58153	3.34443
26549	3.8614	3.58163	3.34447
26550	3.86154	3.58172	3.34451
26551	3.86169	3.58181	3.34456
26552	3.86183	3.5819	3.3446
26553	3.86198	3.58199	3.34464
26554	3.86212	3.58208	3.34469
26555	3.86227	3.58217	3.34473
26556	3.86241	3.58226	3.34477
26557	3.86256	3.58236	3.34481
26558	3.8627	3.58245	3.34486
26559	3.86285	3.58254	3.3449
26560	3.863	3.58263	3.34494
26561	3.86314	3.58272	3.34499
26562	3.86329	3.58281	3.34503
26563	3.86343	3.5829	3.34507
26564	3.86358	3.58299	3.34512
26565	3.86372	3.58309	3.34516
26566	3.86387	3.58318	3.3452
26567	3.86401	3.58327	3.34525
26568	3.86416	3.58336	3.34529
26569	3.8643	3.58345	3.34533
26570	3.86445	3.58354	3.34538
26571	3.8646	3.58363	3.34542
26572	3.86474	3.58372	3.34546
26573	3.86489	3.58382	3.34551
26574	3.86503	3.58391	3.34555
26575	3.86518	3.584	3.34559
26576	3.86532	3.58409	3.34564
26577	3.86547	3.58418	3.34568
26578	3.86561	3.58427	3.34572
26579	3.86576	3.58436	3.34576
26580	3.8659	3.58446	3.34581
26581	3.86605	3.58455	3.34585
26582	3.8662	3.58464	3.34589
26583	3.86634	3.58473	3.34594
26584	3.86649	3.58482	3.34598
26585	3.86663	3.58491	3.34602
26586	3.86678	3.585	3.34607
26587	3.86692	3.58509	3.34611
26588	3.86707	3.58519	3.34615
26589	3.86721	3.58528	3.3462
26590	3.86736	3.58537	3.34624
26591	3.8675	3.58546	3.34628
26592	3.86765	3.58555	3.34633
26593	3.8678	3.58564	3.34637
26594	3.86794	3.58573	3.34641
26595	3.86809	3.58582	3.34646
26596	3.86823	3.58592	3.3465
26597	3.86838	3.58601	3.34654
26598	3.86852	3.5861	3.34659
26599	3.86867	3.58619	3.34663
26600	3.86881	3.58628	3.34667
26601	3.86896	3.58637	3.34672
26602	3.8691	3.58646	3.34676
26603	3.86925	3.58655	3.3468
26604	3.86939	3.58665	3.34685
26605	3.86954	3.58674	3.34689
26606	3.86969	3.58683	3.34693
26607	3.86983	3.58692	3.34697
26608	3.86998	3.58701	3.34702
26609	3.87012	3.5871	3.34706
26610	3.87027	3.58719	3.3471
26611	3.87041	3.58729	3.34715
26612	3.87056	3.58738	3.34719
26613	3.8707	3.58747	3.34723
26614	3.87085	3.58756	3.34728
26615	3.87099	3.58765	3.34732
26616	3.87114	3.58774	3.34736
26617	3.87129	3.58783	3.34741
26618	3.87143	3.58792	3.34745
26619	3.87158	3.58802	3.34749
26620	3.87172	3.58811	3.34754
26621	3.87187	3.5882	3.34758
26622	3.87201	3.58829	3.34762
26623	3.87216	3.58838	3.34767
26624	3.8723	3.58847	3.34771
26625	3.87245	3.58856	3.34775
26626	3.87259	3.58866	3.3478
26627	3.87274	3.58875	3.34784
26628	3.87289	3.58884	3.34788
26629	3.87303	3.58893	3.34793
26630	3.87318	3.58902	3.34797
26631	3.87332	3.58911	3.34801
26632	3.87347	3.5892	3.34806
26633	3.87361	3.58929	3.3481
26634	3.87376	3.58939	3.34814
26635	3.8739	3.58948	3.34819
26636	3.87405	3.58957	3.34823
26637	3.87419	3.58966	3.34827
26638	3.87434	3.58975	3.34832
26639	3.87449	3.58984	3.34836
26640	3.87463	3.58993	3.3484
26641	3.87478	3.59003	3.34845
26642	3.87492	3.59012	3.34849
26643	3.87507	3.59021	3.34853
26644	3.87521	3.5903	3.34858
26645	3.87536	3.59039	3.34862
26646	3.8755	3.59048	3.34866
26647	3.87565	3.59057	3.34871
26648	3.87579	3.59067	3.34875
26649	3.87594	3.59076	3.34879
26650	3.87609	3.59085	3.34884
26651	3.87623	3.59094	3.34888
26652	3.87638	3.59103	3.34892
26653	3.87652	3.59112	3.34897
26654	3.87667	3.59121	3.34901
26655	3.87681	3.59131	3.34905
26656	3.87696	3.5914	3.34909
26657	3.8771	3.59149	3.34914
26658	3.87725	3.59158	3.34918
26659	3.87739	3.59167	3.34922
26660	3.87754	3.59176	3.34927
26661	3.87769	3.59185	3.34931
26662	3.87783	3.59194	3.34935
26663	3.87798	3.59204	3.3494
26664	3.87812	3.59213	3.34944
26665	3.87827	3.59222	3.34948
26666	3.87841	3.59231	3.34953
26667	3.87856	3.5924	3.34957
26668	3.8787	3.59249	3.34961
26669	3.87885	3.59258	3.34966
26670	3.87899	3.59268	3.3497
26671	3.87914	3.59277	3.34974
26672	3.87929	3.59286	3.34979
26673	3.87943	3.59295	3.34983
26674	3.87958	3.59304	3.34987
26675	3.87972	3.59313	3.34992
26676	3.87987	3.59322	3.34996
26677	3.88001	3.59332	3.35
26678	3.88016	3.59341	3.35005
26679	3.8803	3.5935	3.35009
26680	3.88045	3.59359	3.35013
26681	3.88059	3.59368	3.35018
26682	3.88074	3.59377	3.35022
26683	3.88089	3.59386	3.35026
26684	3.88103	3.59396	3.35031
26685	3.88118	3.59405	3.35035
26686	3.88132	3.59414	3.35039
26687	3.88147	3.59423	3.35044
26688	3.88161	3.59432	3.35048
26689	3.88176	3.59441	3.35052
26690	3.8819	3.5945	3.35057
26691	3.88205	3.5946	3.35061
26692	3.88219	3.59469	3.35065
26693	3.88234	3.59478	3.3507
26694	3.88248	3.59487	3.35074
26695	3.88263	3.59496	3.35078
26696	3.88278	3.59505	3.35083
26697	3.88292	3.59514	3.35087
26698	3.88307	3.59524	3.35091
26699	3.88321	3.59533	3.35096
26700	3.88336	3.59542	3.351
26701	3.8835	3.59551	3.35105
26702	3.88365	3.5956	3.35109
26703	3.88379	3.59569	3.35113
26704	3.88394	3.59578	3.35118
26705	3.88408	3.59588	3.35122
26706	3.88423	3.59597	3.35126
26707	3.88438	3.59606	3.35131
26708	3.88452	3.59615	3.35135
26709	3.88467	3.59624	3.35139
26710	3.88481	3.59633	3.35144
26711	3.88496	3.59643	3.35148
26712	3.8851	3.59652	3.35152
26713	3.88525	3.59661	3.35157
26714	3.88539	3.5967	3.35161
26715	3.88554	3.59679	3.35165
26716	3.88568	3.59688	3.3517
26717	3.88583	3.59697	3.35174
26718	3.88598	3.59707	3.35178
26719	3.88612	3.59716	3.35183
26720	3.88627	3.59725	3.35187
26721	3.88641	3.59734	3.35191
26722	3.88656	3.59743	3.35196
26723	3.8867	3.59752	3.352
26724	3.88685	3.59761	3.35204
26725	3.88699	3.59771	3.35209
26726	3.88714	3.5978	3.35213
26727	3.88728	3.59789	3.35217
26728	3.88743	3.59798	3.35222
26729	3.88758	3.59807	3.35226
26730	3.88772	3.59816	3.3523
26731	3.88787	3.59825	3.35235
26732	3.88801	3.59835	3.35239
26733	3.88816	3.59844	3.35243
26734	3.8883	3.59853	3.35248
26735	3.88845	3.59862	3.35252
26736	3.88859	3.59871	3.35256
26737	3.88874	3.5988	3.35261
26738	3.88888	3.5989	3.35265
26739	3.88903	3.59899	3.35269
26740	3.88918	3.59908	3.35274
26741	3.88932	3.59917	3.35278
26742	3.88947	3.59926	3.35282
26743	3.88961	3.59935	3.35287
26744	3.88976	3.59944	3.35291
26745	3.8899	3.59954	3.35295
26746	3.89005	3.59963	3.353
26747	3.89019	3.59972	3.35304
26748	3.89034	3.59981	3.35308
26749	3.89048	3.5999	3.35313
26750	3.89063	3.59999	3.35317
26751	3.89078	3.60009	3.35322
26752	3.89092	3.60018	3.35326
26753	3.89107	3.60027	3.3533
26754	3.89121	3.60036	3.35335
26755	3.89136	3.60045	3.35339
26756	3.8915	3.60054	3.35343
26757	3.89165	3.60063	3.35348
26758	3.89179	3.60073	3.35352
26759	3.89194	3.60082	3.35356
26760	3.89208	3.60091	3.35361
26761	3.89223	3.601	3.35365
26762	3.89238	3.60109	3.35369
26763	3.89252	3.60118	3.35374
26764	3.89267	3.60128	3.35378
26765	3.89281	3.60137	3.35382
26766	3.89296	3.60146	3.35387
26767	3.8931	3.60155	3.35391
26768	3.89325	3.60164	3.35395
26769	3.89339	3.60173	3.354
26770	3.89354	3.60182	3.35404
26771	3.89368	3.60192	3.35408
26772	3.89383	3.60201	3.35413
26773	3.89398	3.6021	3.35417
26774	3.89412	3.60219	3.35421
26775	3.89427	3.60228	3.35426
26776	3.89441	3.60237	3.3543
26777	3.89456	3.60247	3.35435
26778	3.8947	3.60256	3.35439
26779	3.89485	3.60265	3.35443
26780	3.89499	3.60274	3.35448
26781	3.89514	3.60283	3.35452
26782	3.89528	3.60292	3.35456
26783	3.89543	3.60302	3.35461
26784	3.89557	3.60311	3.35465
26785	3.89572	3.6032	3.35469
26786	3.89587	3.60329	3.35474
26787	3.89601	3.60338	3.35478
26788	3.89616	3.60347	3.35482
26789	3.8963	3.60356	3.35487
26790	3.89645	3.60366	3.35491
26791	3.89659	3.60375	3.35495
26792	3.89674	3.60384	3.355
26793	3.89688	3.60393	3.35504
26794	3.89703	3.60402	3.35508
26795	3.89717	3.60411	3.35513
26796	3.89732	3.60421	3.35517
26797	3.89747	3.6043	3.35522
26798	3.89761	3.60439	3.35526
26799	3.89776	3.60448	3.3553
26800	3.8979	3.60457	3.35535
26801	3.89805	3.60466	3.35539
26802	3.89819	3.60476	3.35543
26803	3.89834	3.60485	3.35548
26804	3.89848	3.60494	3.35552
26805	3.89863	3.60503	3.35556
26806	3.89877	3.60512	3.35561
26807	3.89892	3.60521	3.35565
26808	3.89907	3.60531	3.35569
26809	3.89921	3.6054	3.35574
26810	3.89936	3.60549	3.35578
26811	3.8995	3.60558	3.35582
26812	3.89965	3.60567	3.35587
26813	3.89979	3.60576	3.35591
26814	3.89994	3.60586	3.35595
26815	3.90008	3.60595	3.356
26816	3.90023	3.60604	3.35604
26817	3.90037	3.60613	3.35609
26818	3.90052	3.60622	3.35613
26819	3.90067	3.60631	3.35617
26820	3.90081	3.6064	3.35622
26821	3.90096	3.6065	3.35626
26822	3.9011	3.60659	3.3563
26823	3.90125	3.60668	3.35635
26824	3.90139	3.60677	3.35639
26825	3.90154	3.60686	3.35643
26826	3.90168	3.60695	3.35648
26827	3.90183	3.60705	3.35652
26828	3.90197	3.60714	3.35656
26829	3.90212	3.60723	3.35661
26830	3.90227	3.60732	3.35665
26831	3.90241	3.60741	3.3567
26832	3.90256	3.6075	3.35674
26833	3.9027	3.6076	3.35678
26834	3.90285	3.60769	3.35683
26835	3.90299	3.60778	3.35687
26836	3.90314	3.60787	3.35691
26837	3.90328	3.60796	3.35696
26838	3.90343	3.60805	3.357
26839	3.90357	3.60815	3.35704
26840	3.90372	3.60824	3.35709
26841	3.90387	3.60833	3.35713
26842	3.90401	3.60842	3.35717
26843	3.90416	3.60851	3.35722
26844	3.9043	3.6086	3.35726
26845	3.90445	3.6087	3.35731
26846	3.90459	3.60879	3.35735
26847	3.90474	3.60888	3.35739
26848	3.90488	3.60897	3.35744
26849	3.90503	3.60906	3.35748
26850	3.90517	3.60915	3.35752
26851	3.90532	3.60925	3.35757
26852	3.90547	3.60934	3.35761
26853	3.90561	3.60943	3.35765
26854	3.90576	3.60952	3.3577
26855	3.9059	3.60961	3.35774
26856	3.90605	3.6097	3.35778
26857	3.90619	3.6098	3.35783
26858	3.90634	3.60989	3.35787
26859	3.90648	3.60998	3.35792
26860	3.90663	3.61007	3.35796
26861	3.90677	3.61016	3.358
26862	3.90692	3.61026	3.35805
26863	3.90706	3.61035	3.35809
26864	3.90721	3.61044	3.35813
26865	3.90736	3.61053	3.35818
26866	3.9075	3.61062	3.35822
26867	3.90765	3.61071	3.35826
26868	3.90779	3.61081	3.35831
26869	3.90794	3.6109	3.35835
26870	3.90808	3.61099	3.3584
26871	3.90823	3.61108	3.35844
26872	3.90837	3.61117	3.35848
26873	3.90852	3.61126	3.35853
26874	3.90866	3.61136	3.35857
26875	3.90881	3.61145	3.35861
26876	3.90896	3.61154	3.35866
26877	3.9091	3.61163	3.3587
26878	3.90925	3.61172	3.35874
26879	3.90939	3.61181	3.35879
26880	3.90954	3.61191	3.35883
26881	3.90968	3.612	3.35887
26882	3.90983	3.61209	3.35892
26883	3.90997	3.61218	3.35896
26884	3.91012	3.61227	3.35901
26885	3.91026	3.61236	3.35905
26886	3.91041	3.61246	3.35909
26887	3.91056	3.61255	3.35914
26888	3.9107	3.61264	3.35918
26889	3.91085	3.61273	3.35922
26890	3.91099	3.61282	3.35927
26891	3.91114	3.61292	3.35931
26892	3.91128	3.61301	3.35935
26893	3.91143	3.6131	3.3594
26894	3.91157	3.61319	3.35944
26895	3.91172	3.61328	3.35949
26896	3.91186	3.61337	3.35953
26897	3.91201	3.61347	3.35957
26898	3.91216	3.61356	3.35962
26899	3.9123	3.61365	3.35966
26900	3.91245	3.61374	3.3597
26901	3.91259	3.61383	3.35975
26902	3.91274	3.61392	3.35979
26903	3.91288	3.61402	3.35984
26904	3.91303	3.61411	3.35988
26905	3.91317	3.6142	3.35992
26906	3.91332	3.61429	3.35997
26907	3.91346	3.61438	3.36001
26908	3.91361	3.61448	3.36005
26909	3.91376	3.61457	3.3601
26910	3.9139	3.61466	3.36014
26911	3.91405	3.61475	3.36018
26912	3.91419	3.61484	3.36023
26913	3.91434	3.61493	3.36027
26914	3.91448	3.61503	3.36032
26915	3.91463	3.61512	3.36036
26916	3.91477	3.61521	3.3604
26917	3.91492	3.6153	3.36045
26918	3.91506	3.61539	3.36049
26919	3.91521	3.61549	3.36053
26920	3.91536	3.61558	3.36058
26921	3.9155	3.61567	3.36062
26922	3.91565	3.61576	3.36067
26923	3.91579	3.61585	3.36071
26924	3.91594	3.61594	3.36075
26925	3.91608	3.61604	3.3608
26926	3.91623	3.61613	3.36084
26927	3.91637	3.61622	3.36088
26928	3.91652	3.61631	3.36093
26929	3.91666	3.6164	3.36097
26930	3.91681	3.61649	3.36101
26931	3.91696	3.61659	3.36106
26932	3.9171	3.61668	3.3611
26933	3.91725	3.61677	3.36115
26934	3.91739	3.61686	3.36119
26935	3.91754	3.61695	3.36123
26936	3.91768	3.61705	3.36128
26937	3.91783	3.61714	3.36132
26938	3.91797	3.61723	3.36136
26939	3.91812	3.61732	3.36141
26940	3.91826	3.61741	3.36145
26941	3.91841	3.61751	3.3615
26942	3.91856	3.6176	3.36154
26943	3.9187	3.61769	3.36158
26944	3.91885	3.61778	3.36163
26945	3.91899	3.61787	3.36167
26946	3.91914	3.61796	3.36171
26947	3.91928	3.61806	3.36176
26948	3.91943	3.61815	3.3618
26949	3.91957	3.61824	3.36185
26950	3.91972	3.61833	3.36189
26951	3.91986	3.61842	3.36193
26952	3.92001	3.61852	3.36198
26953	3.92015	3.61861	3.36202
26954	3.9203	3.6187	3.36206
26955	3.92045	3.61879	3.36211
26956	3.92059	3.61888	3.36215
26957	3.92074	3.61897	3.3622
26958	3.92088	3.61907	3.36224
26959	3.92103	3.61916	3.36228
26960	3.92117	3.61925	3.36233
26961	3.92132	3.61934	3.36237
26962	3.92146	3.61943	3.36241
26963	3.92161	3.61953	3.36246
26964	3.92175	3.61962	3.3625
26965	3.9219	3.61971	3.36255
26966	3.92205	3.6198	3.36259
26967	3.92219	3.61989	3.36263
26968	3.92234	3.61999	3.36268
26969	3.92248	3.62008	3.36272
26970	3.92263	3.62017	3.36276
26971	3.92277	3.62026	3.36281
26972	3.92292	3.62035	3.36285
26973	3.92306	3.62044	3.3629
26974	3.92321	3.62054	3.36294
26975	3.92335	3.62063	3.36298
26976	3.9235	3.62072	3.36303
26977	3.92365	3.62081	3.36307
26978	3.92379	3.6209	3.36311
26979	3.92394	3.621	3.36316
26980	3.92408	3.62109	3.3632
26981	3.92423	3.62118	3.36325
26982	3.92437	3.62127	3.36329
26983	3.92452	3.62136	3.36333
26984	3.92466	3.62146	3.36338
26985	3.92481	3.62155	3.36342
26986	3.92495	3.62164	3.36346
26987	3.9251	3.62173	3.36351
26988	3.92525	3.62182	3.36355
26989	3.92539	3.62191	3.3636
26990	3.92554	3.62201	3.36364
26991	3.92568	3.6221	3.36368
26992	3.92583	3.62219	3.36373
26993	3.92597	3.62228	3.36377
26994	3.92612	3.62237	3.36382
26995	3.92626	3.62247	3.36386
26996	3.92641	3.62256	3.3639
26997	3.92655	3.62265	3.36395
26998	3.9267	3.62274	3.36399
26999	3.92685	3.62283	3.36403
27000	3.92699	3.62293	3.36408
27001	3.92714	3.62302	3.36412
27002	3.92728	3.62311	3.36417
27003	3.92743	3.6232	3.36421
27004	3.92757	3.62329	3.36425
27005	3.92772	3.62339	3.3643
27006	3.92786	3.62348	3.36434
27007	3.92801	3.62357	3.36438
27008	3.92815	3.62366	3.36443
27009	3.9283	3.62375	3.36447
27010	3.92845	3.62385	3.36452
27011	3.92859	3.62394	3.36456
27012	3.92874	3.62403	3.3646
27013	3.92888	3.62412	3.36465
27014	3.92903	3.62421	3.36469
27015	3.92917	3.62431	3.36474
27016	3.92932	3.6244	3.36478
27017	3.92946	3.62449	3.36482
27018	3.92961	3.62458	3.36487
27019	3.92975	3.62467	3.36491
27020	3.9299	3.62476	3.36495
27021	3.93005	3.62486	3.365
27022	3.93019	3.62495	3.36504
27023	3.93034	3.62504	3.36509
27024	3.93048	3.62513	3.36513
27025	3.93063	3.62522	3.36517
27026	3.93077	3.62532	3.36522
27027	3.93092	3.62541	3.36526
27028	3.93106	3.6255	3.36531
27029	3.93121	3.62559	3.36535
27030	3.93135	3.62568	3.36539
27031	3.9315	3.62578	3.36544
27032	3.93165	3.62587	3.36548
27033	3.93179	3.62596	3.36552
27034	3.93194	3.62605	3.36557
27035	3.93208	3.62614	3.36561
27036	3.93223	3.62624	3.36566
27037	3.93237	3.62633	3.3657
27038	3.93252	3.62642	3.36574
27039	3.93266	3.62651	3.36579
27040	3.93281	3.6266	3.36583
27041	3.93295	3.6267	3.36588
27042	3.9331	3.62679	3.36592
27043	3.93324	3.62688	3.36596
27044	3.93339	3.62697	3.36601
27045	3.93354	3.62706	3.36605
27046	3.93368	3.62716	3.3661
27047	3.93383	3.62725	3.36614
27048	3.93397	3.62734	3.36618
27049	3.93412	3.62743	3.36623
27050	3.93426	3.62752	3.36627
27051	3.93441	3.62762	3.36631
27052	3.93455	3.62771	3.36636
27053	3.9347	3.6278	3.3664
27054	3.93484	3.62789	3.36645
27055	3.93499	3.62798	3.36649
