7689.7	0.656723	4373.25	43200	0.000145444
t, c	M(t), рад	E(t), рад	Theta(t), рад	r	Vr		Vn		V	
233	0.0338885	0.0984166	0.215544	2664.14	0.312519	3.65237	3.66571
234	0.0340339	0.0988364	0.216457	2664.35	0.313823	3.65208	3.66554
235	0.0341794	0.0992561	0.217371	2664.56	0.315127	3.6518	3.66537
236	0.0343248	0.0996759	0.218284	2664.77	0.31643	3.65151	3.66519
237	0.0344703	0.100096	0.219198	2664.98	0.317732	3.65122	3.66502
238	0.0346157	0.100515	0.220111	2665.19	0.319035	3.65093	3.66484
239	0.0347611	0.100935	0.221024	2665.4	0.320336	3.65063	3.66466
240	0.0349066	0.101354	0.221937	2665.62	0.321638	3.65034	3.66448
241	0.035052	0.101774	0.222849	2665.83	0.322938	3.65005	3.66431
242	0.0351975	0.102194	0.223762	2666.05	0.324239	3.64975	3.66413
243	0.0353429	0.102613	0.224674	2666.26	0.325539	3.64946	3.66395
244	0.0354884	0.103032	0.225587	2666.48	0.326838	3.64916	3.66377
245	0.0356338	0.103452	0.226499	2666.7	0.328137	3.64886	3.66358
246	0.0357792	0.103871	0.227411	2666.92	0.329435	3.64856	3.6634
247	0.0359247	0.104291	0.228323	2667.14	0.330733	3.64826	3.66322
248	0.0360701	0.10471	0.229234	2667.36	0.332031	3.64796	3.66304
249	0.0362156	0.105129	0.230146	2667.58	0.333327	3.64765	3.66285
250	0.036361	0.105548	0.231057	2667.8	0.334624	3.64735	3.66267
251	0.0365065	0.105968	0.231968	2668.03	0.33592	3.64704	3.66248
252	0.0366519	0.106387	0.232879	2668.25	0.337215	3.64674	3.66229
253	0.0367974	0.106806	0.23379	2668.48	0.33851	3.64643	3.66211
254	0.0369428	0.107225	0.234701	2668.7	0.339805	3.64612	3.66192
255	0.0370882	0.107644	0.235612	2668.93	0.341099	3.64581	3.66173
256	0.0372337	0.108063	0.236522	2669.16	0.342392	3.6455	3.66154
257	0.0373791	0.108482	0.237432	2669.39	0.343685	3.64519	3.66135
258	0.0375246	0.108901	0.238343	2669.62	0.344977	3.64487	3.66116
259	0.03767	0.10932	0.239253	2669.85	0.346269	3.64456	3.66097
260	0.0378155	0.109739	0.240162	2670.08	0.347561	3.64424	3.66078
261	0.0379609	0.110158	0.241072	2670.31	0.348852	3.64393	3.66059
262	0.0381064	0.110577	0.241981	2670.54	0.350142	3.64361	3.66039
263	0.0382518	0.110995	0.242891	2670.78	0.351432	3.64329	3.6602
264	0.0383972	0.111414	0.2438	2671.01	0.352721	3.64297	3.66001
265	0.0385427	0.111833	0.244709	2671.25	0.35401	3.64265	3.65981
266	0.0386881	0.112252	0.245618	2671.48	0.355298	3.64233	3.65961
267	0.0388336	0.11267	0.246527	2671.72	0.356586	3.642	3.65942
268	0.038979	0.113089	0.247435	2671.96	0.357873	3.64168	3.65922
269	0.0391245	0.113507	0.248343	2672.2	0.35916	3.64135	3.65902
270	0.0392699	0.113926	0.249252	2672.44	0.360446	3.64103	3.65882
271	0.0394154	0.114344	0.25016	2672.68	0.361732	3.6407	3.65862
272	0.0395608	0.114763	0.251068	2672.92	0.363017	3.64037	3.65842
273	0.0397062	0.115181	0.251975	2673.16	0.364302	3.64004	3.65822
274	0.0398517	0.1156	0.252883	2673.4	0.365586	3.63971	3.65802
275	0.0399971	0.116018	0.25379	2673.65	0.366869	3.63937	3.65782
276	0.0401426	0.116436	0.254697	2673.89	0.368152	3.63904	3.65762
277	0.040288	0.116854	0.255605	2674.14	0.369435	3.63871	3.65741
278	0.0404335	0.117273	0.256511	2674.39	0.370717	3.63837	3.65721
279	0.0405789	0.117691	0.257418	2674.63	0.371998	3.63803	3.657
280	0.0407243	0.118109	0.258325	2674.88	0.373279	3.6377	3.6568
281	0.0408698	0.118527	0.259231	2675.13	0.374559	3.63736	3.65659
